48.87279, 02.29855, 
48.87278, 02.29855, 
48.87268, 02.29849, 
48.87258, 02.29842, 
48.87234, 02.29918, 
48.87227, 02.29939, 
48.87199, 02.30026, 
48.87196, 02.30039, 
48.87181, 02.30086, 
48.87169, 02.30123, 
48.87143, 02.30206, 
48.87129, 02.30250, 
48.87123, 02.30267, 
48.87098, 02.30343, 
48.87092, 02.30363, 
48.87051, 02.30492, 
48.87044, 02.30514, 
48.87032, 02.30552, 
48.87011, 02.30619, 
48.87006, 02.30634, 
48.86997, 02.30663, 
48.86991, 02.30682, 
48.86968, 02.30755, 
48.86921, 02.30902, 
48.86918, 02.30911, 
48.86901, 02.30963, 
48.86900, 02.30969, 
48.86899, 02.30972, 
48.86895, 02.30976, 
48.86891, 02.30977, 
48.86887, 02.30976, 
48.86886, 02.30975, 
48.86882, 02.30980, 
48.86877, 02.30986, 
48.86879, 02.30989, 
48.86879, 02.30994, 
48.86878, 02.30998, 
48.86877, 02.31001, 
48.86875, 02.31003, 
48.86873, 02.31005, 
48.86873, 02.31013, 
48.86873, 02.31024, 
48.86876, 02.31027, 
48.86877, 02.31032, 
48.86878, 02.31036, 
48.86877, 02.31039, 
48.86876, 02.31045, 
48.86873, 02.31052, 
48.86823, 02.31213, 
48.86817, 02.31229, 
48.86784, 02.31334, 
48.86764, 02.31398, 
48.86753, 02.31431, 
48.86746, 02.31454, 
48.86737, 02.31484, 
48.86700, 02.31601, 
48.86691, 02.31628, 
48.86621, 02.31848, 
48.86618, 02.31848, 
48.86612, 02.31850, 
48.86599, 02.31888, 
48.86589, 02.31917, 
48.86588, 02.31922, 
48.86586, 02.31928, 
48.86583, 02.31929, 
48.86579, 02.31931, 
48.86574, 02.31932, 
48.86571, 02.31932, 
48.86563, 02.31931, 
48.86559, 02.31930, 
48.86551, 02.31926, 
48.86542, 02.31919, 
48.86528, 02.31911, 
48.86518, 02.31908, 
48.86514, 02.31909, 
48.86509, 02.31910, 
48.86505, 02.31911, 
48.86497, 02.31914, 
48.86488, 02.31918, 
48.86480, 02.31924, 
48.86471, 02.31933, 
48.86461, 02.31950, 
48.86448, 02.31976, 
48.86441, 02.31991, 
48.86433, 02.32010, 
48.86423, 02.32034, 
48.86408, 02.32072, 
48.86393, 02.32107, 
48.86383, 02.32133, 
48.86373, 02.32161, 
48.86259, 02.32507, 
48.86257, 02.32513, 
48.86251, 02.32532, 
48.86171, 02.32775, 
48.86128, 02.32905, 
48.86050, 02.33126, 
48.85949, 02.33574, 
48.85918, 02.33774, 
48.85909, 02.33896, 
48.85906, 02.33922, 
48.85900, 02.33955, 
48.85892, 02.33985, 
48.85882, 02.34006, 
48.85875, 02.34022, 
48.85873, 02.34029, 
48.85863, 02.34065, 
48.85851, 02.34131, 
48.85836, 02.34214, 
48.85828, 02.34252, 
48.85812, 02.34309, 
48.85786, 02.34401, 
48.85750, 02.34524, 
48.85727, 02.34624, 
48.85726, 02.34627, 
48.85705, 02.34702, 
48.85699, 02.34723, 
48.85664, 02.34846, 
48.85649, 02.34901, 
48.85620, 02.34975, 
48.85600, 02.35035, 
48.85592, 02.35063, 
48.85585, 02.35084, 
48.85579, 02.35103, 
48.85573, 02.35113, 
48.85539, 02.35197, 
48.85535, 02.35210, 
48.85533, 02.35215, 
48.85532, 02.35220, 
48.85531, 02.35223, 
48.85530, 02.35231, 
48.85529, 02.35237, 
48.85529, 02.35246, 
48.85527, 02.35248, 
48.85525, 02.35251, 
48.85518, 02.35269, 
48.85518, 02.35271, 
48.85518, 02.35274, 
48.85521, 02.35277, 
48.85525, 02.35282, 
48.85526, 02.35288, 
48.85529, 02.35296, 
48.85527, 02.35296, 
48.85525, 02.35297, 
48.85523, 02.35300, 
48.85502, 02.35353, 
48.85500, 02.35359, 
48.85464, 02.35449, 
48.85454, 02.35475, 
48.85450, 02.35486, 
48.85448, 02.35491, 
48.85446, 02.35497, 
48.85444, 02.35501, 
48.85441, 02.35509, 
48.85441, 02.35512, 
48.85439, 02.35515, 
48.85438, 02.35519, 
48.85436, 02.35521, 
48.85435, 02.35524, 
48.85415, 02.35574, 
48.85413, 02.35579, 
48.85412, 02.35585, 
48.85408, 02.35595, 
48.85388, 02.35650, 
48.85388, 02.35651, 
48.85387, 02.35654, 
48.85386, 02.35659, 
48.85383, 02.35668, 
48.85377, 02.35685, 
48.85375, 02.35689, 
48.85372, 02.35694, 
48.85372, 02.35697, 
48.85371, 02.35699, 
48.85370, 02.35700, 
48.85368, 02.35706, 
48.85362, 02.35725, 
48.85357, 02.35738, 
48.85349, 02.35765, 
48.85347, 02.35769, 
48.85346, 02.35774, 
48.85345, 02.35778, 
48.85345, 02.35783, 
48.85343, 02.35790, 
48.85341, 02.35797, 
48.85340, 02.35798, 
48.85321, 02.35850, 
48.85313, 02.35873, 
48.85309, 02.35884, 
48.85304, 02.35894, 
48.85300, 02.35900, 
48.85298, 02.35903, 
48.85295, 02.35908, 
48.85293, 02.35911, 
48.85291, 02.35914, 
48.85290, 02.35917, 
48.85270, 02.35971, 
48.85268, 02.35976, 
48.85267, 02.35979, 
48.85266, 02.35985, 
48.85265, 02.35988, 
48.85264, 02.35991, 
48.85262, 02.35995, 
48.85260, 02.35997, 
48.85259, 02.36001, 
48.85253, 02.36016, 
48.85248, 02.36031, 
48.85247, 02.36036, 
48.85247, 02.36040, 
48.85245, 02.36048, 
48.85244, 02.36054, 
48.85241, 02.36064, 
48.85241, 02.36067, 
48.85240, 02.36070, 
48.85238, 02.36073, 
48.85237, 02.36076, 
48.85216, 02.36109, 
48.85195, 02.36143, 
48.85158, 02.36204, 
48.85139, 02.36234, 
48.85130, 02.36246, 
48.85124, 02.36254, 
48.85122, 02.36255, 
48.85116, 02.36260, 
48.85113, 02.36261, 
48.85112, 02.36262, 
48.85111, 02.36262, 
48.85110, 02.36261, 
48.85110, 02.36259, 
48.85110, 02.36256, 
48.85105, 02.36240, 
48.85103, 02.36238, 
48.85100, 02.36237, 
48.85097, 02.36237, 
48.85095, 02.36237, 
48.85093, 02.36239, 
48.85091, 02.36241, 
48.85050, 02.36293, 
48.85039, 02.36307, 
48.84963, 02.36401, 
48.84897, 02.36456, 
48.84828, 02.36498, 
48.84786, 02.36513, 
48.84782, 02.36516, 
48.84770, 02.36531, 
48.84759, 02.36546, 
48.84757, 02.36542, 
48.84754, 02.36539, 
48.84746, 02.36526, 
48.84744, 02.36522, 
48.84739, 02.36515, 
48.84735, 02.36502, 
48.84734, 02.36489, 
48.84732, 02.36482, 
48.84727, 02.36464, 
48.84712, 02.36486, 
48.84707, 02.36493, 
48.84698, 02.36500, 
48.84681, 02.36518, 
48.84666, 02.36531, 
48.84653, 02.36542, 
48.84638, 02.36555, 
48.84617, 02.36576, 
48.84591, 02.36605, 
48.84556, 02.36646, 
48.84544, 02.36661, 
48.84522, 02.36689, 
48.84509, 02.36707, 
48.84439, 02.36810, 
48.84425, 02.36831, 
48.84419, 02.36845, 
48.84413, 02.36859, 
48.84404, 02.36891, 
48.84400, 02.36899, 
48.84395, 02.36912, 
48.84393, 02.36914, 
48.84385, 02.36925, 
48.84359, 02.36960, 
48.84352, 02.36962, 
48.84349, 02.36961, 
48.84347, 02.36959, 
48.84336, 02.36973, 
48.84328, 02.36983, 
48.84321, 02.36993, 
48.84296, 02.37029, 
48.84207, 02.37150, 
48.84204, 02.37165, 
48.84196, 02.37175, 
48.84130, 02.37263, 
48.84064, 02.37338, 
48.84049, 02.37351, 
48.84042, 02.37358, 
48.83917, 02.37502, 
48.83907, 02.37513, 
48.83892, 02.37531, 
48.83879, 02.37547, 
48.83862, 02.37568, 
48.83856, 02.37573, 
48.83852, 02.37572, 
48.83850, 02.37575, 
48.83845, 02.37583, 
48.83841, 02.37590, 
48.83825, 02.37612, 
48.83817, 02.37622, 
48.83799, 02.37644, 
48.83687, 02.37775, 
48.83669, 02.37797, 
48.83582, 02.37907, 
48.83469, 02.38051, 
48.83401, 02.38138, 
48.83349, 02.38206, 
48.83308, 02.38256, 
48.83296, 02.38271, 
48.83275, 02.38297, 
48.83230, 02.38353, 
48.83208, 02.38380, 
48.83188, 02.38406, 
48.83044, 02.38588, 
48.83024, 02.38614, 
48.83011, 02.38630, 
48.82984, 02.38664, 
48.82976, 02.38672, 
48.82966, 02.38683, 
48.82951, 02.38694, 
48.82930, 02.38711, 
48.82926, 02.38713, 
48.82918, 02.38714, 
48.82908, 02.38719, 
48.82905, 02.38721, 
48.82898, 02.38729, 
48.82891, 02.38736, 
48.82868, 02.38753, 
48.82844, 02.38779, 
48.82819, 02.38808, 
48.82804, 02.38832, 
48.82795, 02.38848, 
48.82774, 02.38878, 
48.82660, 02.39027, 
48.82606, 02.39095, 
48.82570, 02.39142, 
48.82514, 02.39224, 
48.82469, 02.39299, 
48.82361, 02.39453, 
48.82311, 02.39525, 
48.82287, 02.39562, 
48.82244, 02.39633, 
48.82211, 02.39691, 
48.82171, 02.39768, 
48.82144, 02.39826, 
48.82116, 02.39899, 
48.82096, 02.39948, 
48.82054, 02.40065, 
48.82046, 02.40089, 
48.82028, 02.40125, 
48.82005, 02.40196, 
48.81958, 02.40364, 
48.81949, 02.40402, 
48.81948, 02.40414, 
48.81944, 02.40433, 
48.81942, 02.40442, 
48.81940, 02.40450, 
48.81934, 02.40478, 
48.81918, 02.40543, 
48.81912, 02.40561, 
48.81867, 02.40726, 
48.81860, 02.40761, 
48.81857, 02.40775, 
48.81853, 02.40792, 
48.81849, 02.40811, 
48.81847, 02.40823, 
48.81845, 02.40839, 
48.81844, 02.40845, 
48.81843, 02.40849, 
48.81841, 02.40869, 
48.81840, 02.40879, 
48.81790, 02.41089, 
48.81788, 02.41098, 
48.81767, 02.41195, 
48.81768, 02.41199, 
48.81767, 02.41205, 
48.81766, 02.41214, 
48.81766, 02.41218, 
48.81767, 02.41223, 
48.81768, 02.41226, 
48.81770, 02.41228, 
48.81772, 02.41230, 
48.81795, 02.41240, 
48.81798, 02.41241, 
48.81801, 02.41240, 
48.81804, 02.41239, 
48.81806, 02.41235, 
48.81809, 02.41227, 
48.81825, 02.41155, 
48.81826, 02.41155, 
48.81829, 02.41157, 
48.81837, 02.41159, 
48.81840, 02.41160, 
48.81838, 02.41181, 
48.81835, 02.41192, 
48.81833, 02.41212, 
48.81831, 02.41226, 
48.81830, 02.41245, 
48.81829, 02.41259, 
48.81826, 02.41270, 
48.81825, 02.41286, 
48.81821, 02.41321, 
48.81817, 02.41367, 
48.81813, 02.41407, 
48.81814, 02.41418, 
48.81814, 02.41421, 
48.81814, 02.41429, 
48.81813, 02.41438, 
48.81812, 02.41447, 
48.81806, 02.41510, 
48.81805, 02.41523, 
48.81803, 02.41544, 
48.81801, 02.41559, 
48.81800, 02.41569, 
48.81794, 02.41636, 
48.81792, 02.41727, 
48.81792, 02.41728, 
48.81792, 02.41744, 
48.81792, 02.41758, 
48.81792, 02.41768, 
48.81792, 02.41800, 
48.81789, 02.41931, 
48.81793, 02.41945, 
48.81795, 02.41963, 
48.81795, 02.41976, 
48.81794, 02.41986, 
48.81791, 02.41988, 
48.81790, 02.41991, 
48.81782, 02.41992, 
48.81774, 02.41993, 
48.81772, 02.41989, 
48.81769, 02.41988, 
48.81760, 02.41988, 
48.81736, 02.41989, 
48.81734, 02.41990, 
48.81732, 02.41994, 
48.81729, 02.41995, 
48.81726, 02.41995, 
48.81724, 02.41995, 
48.81722, 02.41992, 
48.81720, 02.41990, 
48.81650, 02.41993, 
48.81643, 02.41993, 
48.81640, 02.41994, 
48.81622, 02.41999, 
48.81607, 02.42007, 
48.81600, 02.42012, 
48.81594, 02.42016, 
48.81582, 02.42024, 
48.81580, 02.42027, 
48.81567, 02.42041, 
48.81556, 02.42060, 
48.81539, 02.42096, 
48.81538, 02.42093, 
48.81535, 02.42091, 
48.81524, 02.42083, 
48.81522, 02.42081, 
48.81519, 02.42079, 
48.81515, 02.42091, 
48.81480, 02.42186, 
48.81469, 02.42221, 
48.81461, 02.42244, 
48.81452, 02.42272, 
48.81406, 02.42426, 
48.81394, 02.42474, 
48.81364, 02.42572, 
48.81350, 02.42608, 
48.81285, 02.42731, 
48.81267, 02.42760, 
48.81245, 02.42803, 
48.81232, 02.42825, 
48.81212, 02.42866, 
48.81161, 02.42962, 
48.81138, 02.43007, 
48.80998, 02.43268, 
48.80996, 02.43273, 
48.80973, 02.43314, 
48.80951, 02.43353, 
48.80898, 02.43459, 
48.80847, 02.43551, 
48.80820, 02.43608, 
48.80813, 02.43620, 
48.80802, 02.43641, 
48.80742, 02.43752, 
48.80713, 02.43807, 
48.80711, 02.43811, 
48.80655, 02.43919, 
48.80632, 02.43963, 
48.80581, 02.44060, 
48.80571, 02.44077, 
48.80558, 02.44104, 
48.80534, 02.44153, 
48.80531, 02.44156, 
48.80524, 02.44169, 
48.80486, 02.44241, 
48.80472, 02.44266, 
48.80463, 02.44285, 
48.80458, 02.44294, 
48.80449, 02.44311, 
48.80447, 02.44315, 
48.80446, 02.44318, 
48.80440, 02.44328, 
48.80438, 02.44331, 
48.80436, 02.44334, 
48.80432, 02.44340, 
48.80429, 02.44347, 
48.80413, 02.44376, 
48.80403, 02.44393, 
48.80394, 02.44405, 
48.80397, 02.44408, 
48.80401, 02.44414, 
48.80404, 02.44417, 
48.80405, 02.44420, 
48.80405, 02.44421, 
48.80398, 02.44435, 
48.80388, 02.44452, 
48.80384, 02.44458, 
48.80378, 02.44465, 
48.80374, 02.44471, 
48.80370, 02.44476, 
48.80358, 02.44499, 
48.80341, 02.44530, 
48.80311, 02.44586, 
48.80301, 02.44605, 
48.80297, 02.44619, 
48.80295, 02.44624, 
48.80287, 02.44638, 
48.80282, 02.44638, 
48.80275, 02.44638, 
48.80273, 02.44641, 
48.80247, 02.44693, 
48.80247, 02.44696, 
48.80247, 02.44697, 
48.80251, 02.44701, 
48.80254, 02.44705, 
48.80257, 02.44710, 
48.80259, 02.44715, 
48.80257, 02.44717, 
48.80199, 02.44824, 
48.80190, 02.44841, 
48.80190, 02.44842, 
48.80191, 02.44847, 
48.80192, 02.44849, 
48.80192, 02.44851, 
48.80190, 02.44855, 
48.80175, 02.44878, 
48.80150, 02.44926, 
48.80133, 02.44958, 
48.80125, 02.44973, 
48.80103, 02.45015, 
48.80079, 02.45062, 
48.80051, 02.45117, 
48.80043, 02.45132, 
48.80041, 02.45137, 
48.80038, 02.45143, 
48.80036, 02.45150, 
48.80021, 02.45179, 
48.80012, 02.45196, 
48.80008, 02.45201, 
48.80005, 02.45204, 
48.79992, 02.45230, 
48.79988, 02.45237, 
48.79985, 02.45242, 
48.79978, 02.45256, 
48.79977, 02.45261, 
48.79972, 02.45272, 
48.79951, 02.45311, 
48.79931, 02.45351, 
48.79924, 02.45364, 
48.79919, 02.45373, 
48.79917, 02.45377, 
48.79909, 02.45392, 
48.79907, 02.45396, 
48.79904, 02.45393, 
48.79900, 02.45387, 
48.79895, 02.45382, 
48.79897, 02.45379, 
48.79894, 02.45375, 
48.79891, 02.45372, 
48.79887, 02.45366, 
48.79858, 02.45422, 
48.79775, 02.45581, 
48.79762, 02.45603, 
48.79755, 02.45614, 
48.79730, 02.45643, 
48.79709, 02.45668, 
48.79660, 02.45726, 
48.79641, 02.45749, 
48.79631, 02.45761, 
48.79586, 02.45814, 
48.79525, 02.45890, 
48.79512, 02.45906, 
48.79508, 02.45907, 
48.79465, 02.45963, 
48.79427, 02.46012, 
48.79404, 02.46040, 
48.79398, 02.46047, 
48.79388, 02.46060, 
48.79384, 02.46063, 
48.79379, 02.46067, 
48.79371, 02.46067, 
48.79361, 02.46067, 
48.79357, 02.46069, 
48.79355, 02.46070, 
48.79353, 02.46072, 
48.79347, 02.46079, 
48.79343, 02.46083, 
48.79338, 02.46088, 
48.79335, 02.46091, 
48.79335, 02.46093, 
48.79328, 02.46104, 
48.79323, 02.46113, 
48.79303, 02.46123, 
48.79176, 02.46174, 
48.79162, 02.46177, 
48.79153, 02.46182, 
48.79148, 02.46186, 
48.79146, 02.46194, 
48.79140, 02.46199, 
48.79116, 02.46220, 
48.79104, 02.46230, 
48.79091, 02.46245, 
48.79070, 02.46269, 
48.79064, 02.46277, 
48.79055, 02.46285, 
48.79035, 02.46316, 
48.79026, 02.46336, 
48.79010, 02.46362, 
48.78998, 02.46381, 
48.78986, 02.46410, 
48.78968, 02.46448, 
48.78956, 02.46474, 
48.78931, 02.46531, 
48.78900, 02.46598, 
48.78886, 02.46613, 
48.78886, 02.46621, 
48.78883, 02.46626, 
48.78877, 02.46631, 
48.78878, 02.46636, 
48.78874, 02.46653, 
48.78861, 02.46683, 
48.78835, 02.46711, 
48.78773, 02.46774, 
48.78714, 02.46834, 
48.78672, 02.46878, 
48.78678, 02.46890, 
48.78596, 02.46975, 
48.78602, 02.46991, 
48.78615, 02.47023, 
48.78630, 02.47072, 
48.78666, 02.47191, 
48.78698, 02.47287, 
48.78716, 02.47388, 
48.78719, 02.47405, 
48.78707, 02.47461, 
48.78691, 02.47516, 
48.78682, 02.47542, 
48.78673, 02.47546, 
48.78647, 02.47557, 
48.78604, 02.47580, 
48.78579, 02.47593, 
48.78547, 02.47623, 
48.78530, 02.47640, 
48.78514, 02.47649, 
48.78513, 02.47641, 
48.78511, 02.47635, 
48.78507, 02.47631, 
48.78501, 02.47630, 
48.78495, 02.47635, 
48.78493, 02.47648, 
48.78488, 02.47671, 
48.78478, 02.47688, 
48.78411, 02.47754, 
48.78384, 02.47776, 
48.78367, 02.47790, 
48.78036, 02.48063, 
48.78025, 02.48072, 
48.78019, 02.48077, 
48.78000, 02.48096, 
48.77986, 02.48111, 
48.77973, 02.48127, 
48.77956, 02.48149, 
48.77942, 02.48168, 
48.77924, 02.48196, 
48.77909, 02.48220, 
48.77890, 02.48250, 
48.77877, 02.48277, 
48.77861, 02.48311, 
48.77846, 02.48352, 
48.77827, 02.48413, 
48.77726, 02.48768, 
48.77716, 02.48804, 
48.77704, 02.48847, 
48.77683, 02.48918, 
48.77673, 02.48957, 
48.77664, 02.48990, 
48.77660, 02.49010, 
48.77654, 02.49043, 
48.77652, 02.49051, 
48.77646, 02.49062, 
48.77635, 02.49070, 
48.77594, 02.49066, 
48.77592, 02.49073, 
48.77589, 02.49084, 
48.77584, 02.49097, 
48.77576, 02.49118, 
48.77572, 02.49128, 
48.77567, 02.49141, 
48.77566, 02.49147, 
48.77565, 02.49153, 
48.77563, 02.49174, 
48.77555, 02.49295, 
48.77552, 02.49329, 
48.77547, 02.49408, 
48.77543, 02.49473, 
48.77540, 02.49507, 
48.77534, 02.49520, 
48.77531, 02.49526, 
48.77527, 02.49525, 
48.77523, 02.49526, 
48.77519, 02.49529, 
48.77517, 02.49534, 
48.77512, 02.49528, 
48.77504, 02.49517, 
48.77430, 02.49505, 
48.77405, 02.49501, 
48.77397, 02.49500, 
48.77383, 02.49498, 
48.77378, 02.49497, 
48.77355, 02.49486, 
48.77347, 02.49476, 
48.77344, 02.49466, 
48.77338, 02.49455, 
48.77331, 02.49448, 
48.77327, 02.49446, 
48.77323, 02.49444, 
48.77319, 02.49444, 
48.77311, 02.49444, 
48.77303, 02.49449, 
48.77297, 02.49456, 
48.77294, 02.49460, 
48.77285, 02.49464, 
48.77282, 02.49465, 
48.77279, 02.49499, 
48.77278, 02.49509, 
48.77292, 02.49537, 
48.77300, 02.49553, 
48.77299, 02.49567, 
48.77298, 02.49581, 
48.77285, 02.49786, 
48.77272, 02.49992, 
48.77272, 02.50001, 
48.77270, 02.50007, 
48.77264, 02.50016, 
48.77259, 02.50026, 
48.77254, 02.50046, 
48.77254, 02.50057, 
48.77256, 02.50068, 
48.77260, 02.50083, 
48.77261, 02.50095, 
48.77234, 02.50159, 
48.77208, 02.50222, 
48.77152, 02.50344, 
48.77147, 02.50357, 
48.77133, 02.50412, 
48.77128, 02.50430, 
48.77120, 02.50463, 
48.77115, 02.50478, 
48.77106, 02.50496, 
48.77099, 02.50508, 
48.77103, 02.50517, 
48.77100, 02.50522, 
48.77093, 02.50541, 
48.77089, 02.50553, 
48.77068, 02.50614, 
48.77059, 02.50640, 
48.77051, 02.50664, 
48.77049, 02.50670, 
48.77048, 02.50674, 
48.77047, 02.50679, 
48.77046, 02.50688, 
48.77046, 02.50697, 
48.77046, 02.50748, 
48.77046, 02.50799, 
48.77046, 02.50805, 
48.77046, 02.50809, 
48.77046, 02.50813, 
48.77045, 02.50816, 
48.77044, 02.50820, 
48.77042, 02.50828, 
48.77037, 02.50845, 
48.77034, 02.50855, 
48.77022, 02.50889, 
48.77012, 02.50912, 
48.77006, 02.50919, 
48.76996, 02.50912, 
48.76989, 02.50937, 
48.76987, 02.50942, 
48.76949, 02.51079, 
48.76933, 02.51141, 
48.76917, 02.51206, 
48.76913, 02.51215, 
48.76910, 02.51214, 
48.76906, 02.51214, 
48.76902, 02.51217, 
48.76899, 02.51221, 
48.76897, 02.51226, 
48.76897, 02.51231, 
48.76897, 02.51237, 
48.76898, 02.51242, 
48.76900, 02.51247, 
48.76903, 02.51251, 
48.76907, 02.51252, 
48.76911, 02.51253, 
48.76914, 02.51261, 
48.76915, 02.51281, 
48.76917, 02.51311, 
48.76917, 02.51344, 
48.76921, 02.51376, 
48.76927, 02.51416, 
48.76927, 02.51419, 
48.76933, 02.51462, 
48.76944, 02.51515, 
48.76960, 02.51567, 
48.76971, 02.51602, 
48.76976, 02.51620, 
48.76986, 02.51690, 
48.76996, 02.51732, 
48.76998, 02.51743, 
48.77004, 02.51772, 
48.77012, 02.51803, 
48.77019, 02.51831, 
48.77020, 02.51835, 
48.77029, 02.51886, 
48.77030, 02.51893, 
48.77038, 02.51944, 
48.77040, 02.51949, 
48.77041, 02.51953, 
48.77043, 02.51958, 
48.77047, 02.51961, 
48.77052, 02.51973, 
48.77068, 02.52075, 
48.77072, 02.52103, 
48.77075, 02.52132, 
48.77076, 02.52137, 
48.77075, 02.52146, 
48.77075, 02.52160, 
48.77075, 02.52179, 
48.77076, 02.52205, 
48.77078, 02.52225, 
48.77080, 02.52238, 
48.77083, 02.52249, 
48.77092, 02.52274, 
48.77098, 02.52286, 
48.77112, 02.52321, 
48.77117, 02.52340, 
48.77118, 02.52347, 
48.77121, 02.52363, 
48.77123, 02.52371, 
48.77124, 02.52379, 
48.77121, 02.52382, 
48.77116, 02.52386, 
48.77102, 02.52433, 
48.77097, 02.52437, 
48.77035, 02.52422, 
48.77033, 02.52421, 
48.77027, 02.52419, 
48.77017, 02.52413, 
48.77012, 02.52427, 
48.77006, 02.52447, 
48.76998, 02.52467, 
48.76960, 02.52567, 
48.76957, 02.52575, 
48.76871, 02.52809, 
48.76864, 02.52825, 
48.76862, 02.52828, 
48.76860, 02.52827, 
48.76857, 02.52828, 
48.76855, 02.52830, 
48.76853, 02.52834, 
48.76839, 02.52842, 
48.76831, 02.52847, 
48.76818, 02.52854, 
48.76807, 02.52869, 
48.76797, 02.52888, 
48.76793, 02.52898, 
48.76792, 02.52903, 
48.76772, 02.52956, 
48.76765, 02.52974, 
48.76753, 02.53001, 
48.76748, 02.53013, 
48.76739, 02.53032, 
48.76706, 02.53108, 
48.76690, 02.53143, 
48.76687, 02.53150, 
48.76677, 02.53177, 
48.76676, 02.53181, 
48.76673, 02.53190, 
48.76671, 02.53193, 
48.76670, 02.53197, 
48.76670, 02.53201, 
48.76667, 02.53204, 
48.76662, 02.53212, 
48.76653, 02.53227, 
48.76639, 02.53256, 
48.76619, 02.53293, 
48.76613, 02.53303, 
48.76604, 02.53317, 
48.76579, 02.53357, 
48.76572, 02.53368, 
48.76566, 02.53376, 
48.76559, 02.53387, 
48.76549, 02.53400, 
48.76534, 02.53415, 
48.76531, 02.53419, 
48.76512, 02.53437, 
48.76505, 02.53443, 
48.76501, 02.53446, 
48.76460, 02.53485, 
48.76435, 02.53510, 
48.76421, 02.53525, 
48.76414, 02.53531, 
48.76396, 02.53551, 
48.76379, 02.53569, 
48.76361, 02.53595, 
48.76358, 02.53600, 
48.76356, 02.53603, 
48.76353, 02.53608, 
48.76351, 02.53607, 
48.76348, 02.53608, 
48.76346, 02.53609, 
48.76344, 02.53611, 
48.76342, 02.53613, 
48.76341, 02.53616, 
48.76340, 02.53620, 
48.76341, 02.53625, 
48.76338, 02.53633, 
48.76337, 02.53638, 
48.76329, 02.53663, 
48.76310, 02.53713, 
48.76306, 02.53722, 
48.76305, 02.53721, 
48.76303, 02.53720, 
48.76301, 02.53721, 
48.76299, 02.53722, 
48.76298, 02.53724, 
48.76297, 02.53727, 
48.76297, 02.53729, 
48.76297, 02.53732, 
48.76298, 02.53734, 
48.76299, 02.53736, 
48.76300, 02.53738, 
48.76296, 02.53749, 
48.76293, 02.53756, 
48.76253, 02.53864, 
48.76242, 02.53892, 
48.76237, 02.53906, 
48.76233, 02.53922, 
48.76226, 02.53969, 
48.76208, 02.54106, 
48.76190, 02.54242, 
48.76163, 02.54441, 
48.76152, 02.54531, 
48.76149, 02.54562, 
48.76140, 02.54662, 
48.76132, 02.54745, 
48.76122, 02.54848, 
48.76120, 02.54864, 
48.76119, 02.54882, 
48.76118, 02.54888, 
48.76116, 02.54888, 
48.76113, 02.54890, 
48.76110, 02.54894, 
48.76110, 02.54896, 
48.76110, 02.54901, 
48.76110, 02.54905, 
48.76112, 02.54909, 
48.76112, 02.54909, 
48.76114, 02.54911, 
